Row ID,Order ID,Customer ID,Customer Name,City,State,Postal Code,Product ID,Product Name,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Order Year,Order Month,Ship Days
6757,CA-2017-124205,TC-21145,Theresa Coyne,Lakewood,New Jersey,8701,FUR-CH-10003606,SAFCO Folding Chair Trolley,512.96,4,0.0,143.6288,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017,9,4
6758,CA-2017-124205,TC-21145,Theresa Coyne,Lakewood,New Jersey,8701,TEC-PH-10002115,Plantronics 81402,395.94,6,0.0,102.9444,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,9,4
6759,CA-2017-124205,TC-21145,Theresa Coyne,Lakewood,New Jersey,8701,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",81.96,2,0.0,0.0,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,9,4
6760,CA-2017-165715,BG-11035,Barry Gonzalez,Greensboro,North Carolina,27405,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,32.776,1,0.2,2.4582,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,12,6
6761,CA-2017-100636,DO-13435,Denny Ordway,New York City,New York,10035,OFF-ST-10004123,Safco Industrial Wire Shelving System,272.94,3,0.0,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,6,4
6762,CA-2016-162943,DB-12970,Darren Budd,New York City,New York,10035,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,2,0.1,31.0156,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2016,7,2
6763,CA-2016-144764,RL-19615,Rob Lucas,Chicago,Illinois,60623,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,29.24,5,0.2,9.8685,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2016,9,6
6764,CA-2016-144764,RL-19615,Rob Lucas,Chicago,Illinois,60623,OFF-ST-10002485,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2016,9,6
6765,CA-2016-144764,RL-19615,Rob Lucas,Chicago,Illinois,60623,TEC-MA-10003230,Okidata C610n Printer,1362.9,3,0.3,-19.47,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2016,9,6
6766,CA-2017-100615,SJ-20215,Sarah Jordon,Chicago,Illinois,60653,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017,4,4
6767,CA-2017-100615,SJ-20215,Sarah Jordon,Chicago,Illinois,60653,OFF-AR-10001683,Lumber Crayons,15.76,2,0.2,3.546,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,4,4
6768,CA-2017-100615,SJ-20215,Sarah Jordon,Chicago,Illinois,60653,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",14.56,5,0.6,-6.188,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,4,4
6769,CA-2014-109302,CS-12175,Charles Sheldon,Lakewood,New Jersey,8701,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",196.21,7,0.0,98.105,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,8,4
6770,CA-2017-139787,JP-16135,Julie Prescott,Columbus,Georgia,31907,OFF-AR-10002445,SANFORD Major Accent Highlighters,35.4,5,0.0,13.452,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,9,4
6771,CA-2017-139402,NC-18535,Nick Crebassa,Phoenix,Arizona,85023,OFF-PA-10004359,Multicolor Computer Printout Paper,419.4,5,0.2,146.79,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,12,4
6772,CA-2017-139402,NC-18535,Nick Crebassa,Phoenix,Arizona,85023,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005,3,0.7,-9.9705,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,12,4
6773,CA-2016-119018,CW-11905,Carl Weiss,Los Angeles,California,90004,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,11,4
6774,CA-2016-119018,CW-11905,Carl Weiss,Los Angeles,California,90004,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,4.176,1,0.2,1.305,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,11,4
6775,CA-2016-119018,CW-11905,Carl Weiss,Los Angeles,California,90004,OFF-PA-10000295,Xerox 229,38.88,6,0.0,18.6624,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,11,4
6776,CA-2015-105361,CM-12115,Chad McGuire,New York City,New York,10024,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4,0.0,8.1144,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015,3,6
6777,US-2016-152373,PT-19090,Pete Takahito,San Antonio,Texas,78207,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",93.456,3,0.2,-17.523,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2016,9,6
6778,US-2017-166037,CL-12700,Craig Leslie,New York City,New York,10009,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,449.91,9,0.0,157.4685,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1,4
6779,US-2016-147711,HF-14995,Herbert Flentye,Baltimore,Maryland,21215,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3,0.0,31.0446,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016,9,5
6780,US-2016-147711,HF-14995,Herbert Flentye,Baltimore,Maryland,21215,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2016,9,5
6781,US-2016-147711,HF-14995,Herbert Flentye,Baltimore,Maryland,21215,OFF-BI-10003350,Acco Expandable Hanging Binders,12.76,2,0.0,5.8696,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,9,5
6782,US-2016-147711,HF-14995,Herbert Flentye,Baltimore,Maryland,21215,OFF-LA-10004093,Avery 486,58.48,8,0.0,27.4856,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2016,9,5
6783,CA-2017-121293,JC-15775,John Castell,Philadelphia,Pennsylvania,19143,FUR-FU-10000732,Eldon 200 Class Desk Accessories,20.096,4,0.2,3.0144,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,7,3
6784,CA-2017-121293,JC-15775,John Castell,Philadelphia,Pennsylvania,19143,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.752,3,0.2,4.2471,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2017,7,3
6785,CA-2017-121293,JC-15775,John Castell,Philadelphia,Pennsylvania,19143,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",138.588,1,0.4,-34.647,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2017,7,3
6786,CA-2017-121293,JC-15775,John Castell,Philadelphia,Pennsylvania,19143,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.92,5,0.2,-25.992,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,7,3
6787,CA-2017-121293,JC-15775,John Castell,Philadelphia,Pennsylvania,19143,OFF-PA-10004100,Xerox 216,20.736,4,0.2,7.2576,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,7,3
6788,CA-2015-118843,JH-15910,Jonathan Howell,Atlanta,Georgia,30318,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0.0,12.993,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2015,9,7
6789,CA-2015-118843,JH-15910,Jonathan Howell,Atlanta,Georgia,30318,OFF-PA-10001712,Xerox 1948,69.93,7,0.0,31.4685,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015,9,7
6790,CA-2015-161445,CC-12610,Corey Catlett,Durham,North Carolina,27707,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,140.736,4,0.2,12.3144,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,9,2
6791,CA-2016-124527,IM-15055,Ionia McGrath,Roseville,California,95661,OFF-BI-10004967,Round Ring Binders,8.32,5,0.2,2.808,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,11,1
6792,CA-2016-162348,BF-11170,Ben Ferrer,Sacramento,California,95823,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,1,0.0,2.7944,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2016,11,5
6793,CA-2014-141005,CS-12355,Christine Sundaresam,Fairfield,Connecticut,6824,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,62.94,3,0.0,30.2112,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,8,3
6794,CA-2015-145394,MC-17605,Matt Connell,Chicago,Illinois,60610,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",21.488,2,0.2,1.6116,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2015,11,4
6795,CA-2015-145394,MC-17605,Matt Connell,Chicago,Illinois,60610,TEC-PH-10001051,HTC One,239.976,3,0.2,26.9973,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2015,11,4
6796,CA-2015-145394,MC-17605,Matt Connell,Chicago,Illinois,60610,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",34.504,2,0.6,-15.5268,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2015,11,4
6797,CA-2015-168809,MC-18100,Mick Crebagga,Houston,Texas,77041,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,2,0.6,-16.5858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2015,8,0
6798,CA-2015-168809,MC-18100,Mick Crebagga,Houston,Texas,77041,OFF-BI-10000315,Poly Designer Cover & Back,3.798,1,0.8,-6.0768,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,8,0
6799,CA-2015-168809,MC-18100,Mick Crebagga,Houston,Texas,77041,FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,7.88,5,0.6,-3.94,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2015,8,0
6800,CA-2016-109827,LW-16825,Laurel Workman,Phoenix,Arizona,85023,FUR-TA-10002607,KI Conference Tables,35.445,1,0.5,-24.1026,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2016,12,7
6801,CA-2016-109827,LW-16825,Laurel Workman,Phoenix,Arizona,85023,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,269.97,2,0.7,-386.957,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2016,12,7
6802,CA-2016-109827,LW-16825,Laurel Workman,Phoenix,Arizona,85023,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,45.12,3,0.2,-7.896,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,12,7
6803,CA-2016-109827,LW-16825,Laurel Workman,Phoenix,Arizona,85023,TEC-AC-10004353,Hypercom P1300 Pinpad,100.8,2,0.2,21.42,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,12,7
6804,CA-2016-109827,LW-16825,Laurel Workman,Phoenix,Arizona,85023,FUR-CH-10004754,"Global Stack Chair with Arms, Black",47.968,2,0.2,4.1972,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2016,12,7
6805,CA-2014-152233,KH-16510,Keith Herrera,Pomona,California,91767,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,99.98,2,0.0,34.993,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,10,1
6806,CA-2014-125682,RB-19645,Robert Barroso,Atlanta,Georgia,30318,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),9.96,2,0.0,4.8804,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014,11,3
6807,CA-2017-162880,GD-14590,Giulietta Dortch,Everett,Washington,98208,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,3.856,1,0.2,1.3978,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,12,4
6808,CA-2015-128125,EB-13705,Ed Braxton,Houston,Texas,77095,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.376,3,0.2,35.6613,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015,3,5
6809,CA-2015-128125,EB-13705,Ed Braxton,Houston,Texas,77095,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,22.38,3,0.6,-7.833,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2015,3,5
6810,CA-2017-156237,PS-18760,Pamela Stobb,Philadelphia,Pennsylvania,19140,OFF-BI-10000301,GBC Instant Report Kit,3.882,2,0.7,-2.588,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,9,1
6811,CA-2017-156237,PS-18760,Pamela Stobb,Philadelphia,Pennsylvania,19140,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.585,1,0.7,-18.0385,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2017,9,1
6812,CA-2017-156237,PS-18760,Pamela Stobb,Philadelphia,Pennsylvania,19140,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,113.372,2,0.3,-29.1528,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017,9,1
6813,CA-2017-156237,PS-18760,Pamela Stobb,Philadelphia,Pennsylvania,19140,OFF-BI-10003707,Aluminum Screw Posts,18.312,4,0.7,-12.208,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,9,1
6814,CA-2017-156237,PS-18760,Pamela Stobb,Philadelphia,Pennsylvania,19140,FUR-FU-10001057,Tensor Track Tree Floor Lamp,127.936,8,0.2,4.7976,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,9,1
6815,CA-2017-156237,PS-18760,Pamela Stobb,Philadelphia,Pennsylvania,19140,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,241.17,2,0.7,-168.819,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2017,9,1
6816,CA-2014-144414,GH-14425,Gary Hwang,Seattle,Washington,98105,FUR-FU-10003981,Eldon Wave Desk Accessories,6.24,3,0.0,2.6208,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2014,6,4
6817,CA-2014-144414,GH-14425,Gary Hwang,Seattle,Washington,98105,OFF-FA-10000624,OIC Binder Clips,17.9,5,0.0,8.95,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2014,6,4
6818,CA-2014-144414,GH-14425,Gary Hwang,Seattle,Washington,98105,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,3266.376,3,0.2,1061.5722,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,6,4
6819,CA-2017-163860,LO-17170,Lori Olson,Peoria,Illinois,61604,OFF-BI-10003784,Computer Printout Index Tabs,1.68,5,0.8,-2.688,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,12,4
6820,CA-2017-163860,LO-17170,Lori Olson,Peoria,Illinois,61604,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,7.968,3,0.6,-2.3904,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,12,4
6821,CA-2017-163860,LO-17170,Lori Olson,Peoria,Illinois,61604,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",113.372,2,0.3,-3.2392,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017,12,4
6822,CA-2017-163860,LO-17170,Lori Olson,Peoria,Illinois,61604,FUR-FU-10001935,3M Hangers With Command Adhesive,2.96,2,0.6,-1.406,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,12,4
6823,US-2017-115609,CS-12505,Cindy Stewart,Los Angeles,California,90036,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0.0,43.706,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,11,5
6824,CA-2015-154291,YS-21880,Yana Sorensen,Montgomery,Alabama,36116,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,9,0.0,49.23,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2015,7,4
6825,CA-2015-154291,YS-21880,Yana Sorensen,Montgomery,Alabama,36116,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",358.58,2,0.0,39.4438,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015,7,4
6826,CA-2016-118689,TC-20980,Tamara Chand,Lafayette,Indiana,47905,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0.0,4.872,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2016,10,7
6827,CA-2016-118689,TC-20980,Tamara Chand,Lafayette,Indiana,47905,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,17499.95,5,0.0,8399.976,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2016,10,7
6828,CA-2016-118689,TC-20980,Tamara Chand,Lafayette,Indiana,47905,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.0,331.191,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,10,7
6829,CA-2016-118689,TC-20980,Tamara Chand,Lafayette,Indiana,47905,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34.37,7,0.0,16.8413,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,10,7
6830,CA-2016-118689,TC-20980,Tamara Chand,Lafayette,Indiana,47905,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2,0.0,9.5088,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,10,7
6831,CA-2016-140438,PW-19030,Pauline Webber,New York City,New York,10009,TEC-PH-10001750,Samsung Rugby III,197.97,3,0.0,53.4519,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2016,12,3
6832,US-2017-123204,CS-11860,Cari Schnelling,New York City,New York,10024,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0.0,4.5448,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,7,6
6833,CA-2015-112522,DP-13165,David Philippe,Chicago,Illinois,60610,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,10,7
6834,CA-2016-153101,PJ-19015,Pauline Johnson,Santa Ana,California,92704,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",146.04,1,0.2,-12.7785,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2016,9,0
6835,CA-2016-142615,BM-11575,Brendan Murry,Montebello,California,90640,TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,0.0,3.9032,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,11,4
6836,CA-2017-142643,DL-13495,Dionis Lloyd,Thousand Oaks,California,91360,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",152.65,5,0.0,70.219,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2017,10,5
6837,CA-2017-142643,DL-13495,Dionis Lloyd,Thousand Oaks,California,91360,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.72,1,0.0,9.3152,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,10,5
6838,CA-2015-116260,BF-10975,Barbara Fisher,Vineland,New Jersey,8360,OFF-AR-10003732,Newell 333,11.12,4,0.0,2.8912,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,7,6
6839,CA-2017-107517,FC-14335,Fred Chung,Torrance,California,90503,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0.0,459.396,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,2,4
6840,CA-2017-107517,FC-14335,Fred Chung,Torrance,California,90503,TEC-PH-10003505,Geemarc AmpliPOWER60,371.2,5,0.2,41.76,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,2,4
6841,CA-2015-166338,MP-18175,Mike Pelletier,Troy,Ohio,45373,OFF-BI-10002852,Ibico Standard Transparent Covers,14.832,3,0.7,-10.3824,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,12,1
6842,CA-2016-123946,AJ-10795,Anthony Johnson,Springfield,Virginia,22153,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,20.7,3,0.0,1.656,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,9,5
6843,CA-2016-123946,AJ-10795,Anthony Johnson,Springfield,Virginia,22153,OFF-FA-10002975,Staples,11.34,3,0.0,5.2164,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2016,9,5
6844,CA-2016-123946,AJ-10795,Anthony Johnson,Springfield,Virginia,22153,OFF-ST-10000419,"Rogers Jumbo File, Granite",67.9,5,0.0,0.679,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2016,9,5
6845,CA-2016-123946,AJ-10795,Anthony Johnson,Springfield,Virginia,22153,FUR-CH-10002073,Hon Olson Stacker Chairs,1059.12,4,0.0,307.1448,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2016,9,5
6846,CA-2014-147543,BC-11125,Becky Castell,El Cajon,California,92020,FUR-CH-10000155,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014,7,6
6847,US-2016-159093,RS-19420,Ricardo Sperren,Los Angeles,California,90036,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4,0.0,14.418,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,5,5
6848,CA-2016-162110,NP-18670,Nora Paige,Phoenix,Arizona,85023,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,55.992,1,0.2,3.4995,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2016,7,4
6849,US-2016-163461,BT-11440,Bobby Trafton,Frankfort,Illinois,60423,OFF-PA-10003134,Xerox 1937,76.864,2,0.2,26.9024,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,6,3
